"label","name","super_class","is_extendable","sys_updated_on"
"Shape","sn_diagram_builder_shape","Application File","false","2024-12-02 18:14:02"
"Shape Property","sn_diagram_builder_shape_property","Application File","false","2024-12-02 18:14:02"
"Shape Property Override","sn_diagram_builder_shape_property_override","Application File","false","2024-12-02 18:14:01"
"Dependent Shape Template To Property Override","sn_diagram_builder_shape_property_override_to_shape_template","Application File","false","2024-12-02 18:14:01"
"Dependent Shape Template To Property","sn_diagram_builder_shape_property_to_shape_template","Application File","false","2024-12-02 18:14:04"
"Shape Template","sn_diagram_builder_shape_template","Application File","false","2024-12-02 18:14:03"
"Shape Template Map","sn_diagram_builder_shape_template_m2m","Application File","false","2024-12-02 18:14:03"
"Spot","sn_diagram_builder_spot","Application File","false","2024-12-02 18:14:04"
"UI Action","sn_diagram_builder_ui_action","Application File","true","2024-12-02 18:14:01"
"Docker Credentials","sn_docker_spoke_docker_repositories_list","Credentials","false","2024-12-02 18:19:57"
"Docker Webhook Answer Subflow","sn_docker_spoke_docker_webhook_answer_subflow","","false","2024-12-02 18:19:56"
"Docker Webhook Registry","sn_docker_spoke_docker_webhook_registry","","false","2024-12-02 18:19:56"
"Docker Images","sn_docker_spoke_images","","false","2024-12-02 18:19:56"
"Employee Profile AI Configuration","sn_employee_ai_configuration","Application File","false","2024-12-02 18:18:48"
"Employee Licensed Application","sn_employee_app","Application File","false","2024-12-02 18:18:46"
"Employee Application Access","sn_employee_app_access","","false","2024-12-02 18:18:45"
"Employee Application Access Criteria","sn_employee_app_access_criteria","Application File","false","2024-12-02 18:18:44"
"Employee Definition","sn_employee_definition","Application File","false","2024-12-02 18:18:44"
"Job Tracker","sn_employee_job_tracker","","false","2024-12-02 18:18:47"
"Tab Widget Section Configuration","sn_employee_m2m_tabwidget_section","Application File","false","2024-12-02 18:18:44"
"Tab Portal Configuration","sn_employee_m2m_tab_portal_configuration","Application File","false","2024-12-02 18:18:47"
"Overview Section","sn_employee_overview_section","Application File","false","2024-12-02 18:18:46"
"Overview Section Field","sn_employee_overview_section_field","Application File","false","2024-12-02 18:18:47"
"Available for Overview Section Field","sn_employee_overview_section_field_user_criteria_mtom","Application File","false","2024-12-02 18:18:47"
"Not Available for Overview Section Field","sn_employee_overview_section_field_user_criteria_no_mtom","Application File","false","2024-12-02 18:18:45"
"Employee Profile Portal Configuration","sn_employee_portal_configuration","Application File","false","2024-12-02 18:18:45"
"Employee Job Profile","sn_employee_position","","false","2024-12-02 18:18:44"
"Employee Job Profile Staging","sn_employee_position_stg","Import Set Row","false","2024-12-02 18:18:45"
"Employee Profile","sn_employee_profile","","false","2024-12-02 18:18:47"
"Employee Profile Header Configuration","sn_employee_profile_header_configuration","Application File","false","2024-12-02 18:18:45"
"Reminder","sn_employee_reminder","","false","2024-12-02 18:18:45"
"Tab","sn_employee_tab","Application File","false","2024-12-02 18:18:47"
"Tab Widget Mapping","sn_employee_tab_widget_mapping","Application File","false","2024-12-02 18:18:46"
"Available for Widget Mapping","sn_employee_widget_mapping_user_criteria_mtom","Application File","false","2024-12-02 18:18:46"
"Not Available for Widget Mapping","sn_employee_widget_mapping_user_criteria_no_mtom","Application File","false","2024-12-02 18:18:46"
"Now Assist Purchased For Account","sn_entitlement_account_nowassist_purchased","","false","2024-12-02 18:15:46"
"GenAI Assist Analytics","sn_entitlement_genai_assist_analytics","","false","2024-12-02 18:15:45"
"GenAI Assist Count","sn_entitlement_genai_assist_counts","MIF Sync Data","false","2024-12-02 18:15:43"
"GenAI Creator User","sn_entitlement_genai_creator_users","MIF Sync Data","false","2024-12-02 18:15:47"
"GenAI Creator User Count","sn_entitlement_genai_creator_user_counts","MIF Sync Data","false","2024-12-02 18:15:43"
"Subscription Application Family","sn_entitlement_st_subscription_application_family","","false","2024-12-02 18:15:47"
"Subscription Application Users","sn_entitlement_st_subscription_application_users","","false","2024-12-02 18:15:44"
"Action","sn_ex_sp_action","Application File","false","2024-12-02 18:18:40"
"Action group","sn_ex_sp_action_group","Application File","false","2024-12-02 18:18:43"
"Action parameter","sn_ex_sp_action_parameter","Application File","false","2024-12-02 18:18:41"
"Action Type","sn_ex_sp_action_type","Application File","false","2024-12-02 18:18:44"
"Activity Configuration","sn_ex_sp_activity_configuration","Application File","false","2024-12-02 18:18:38"
"Activity Configuration Detail","sn_ex_sp_activity_config_detail","Application File","false","2024-12-02 18:18:41"
"Activity Access","sn_ex_sp_activity_user_criteria_mtom","","false","2024-12-02 18:18:43"
"External Link","sn_ex_sp_external_link","","false","2024-12-02 18:18:41"
"External Link Available for","sn_ex_sp_ext_link_user_criteria_mtom","","false","2024-12-02 18:18:39"
"External Link Not Available for","sn_ex_sp_ext_link_user_criteria_no_mtom","","false","2024-12-02 18:18:40"
"Favorite Content Configuration","sn_ex_sp_favorite_content_config","Application File","false","2024-12-02 18:18:43"
"Favorite Content Type","sn_ex_sp_favorite_content_type","Application File","false","2024-12-02 18:18:39"
"Employee Center Footer","sn_ex_sp_footer","Application File","false","2024-12-02 18:18:43"
"Employee Center Footer Menu","sn_ex_sp_footer_menu","Application File","false","2024-12-02 18:18:38"
"Get Support","sn_ex_sp_get_support","","false","2024-12-02 18:18:41"
"Action group M2M","sn_ex_sp_m2m_action_group","Application File","false","2024-12-02 18:18:38"
"Navigation menu item M2M Quick link","sn_ex_sp_m2m_portal_navigation_item_quicklink","","false","2024-12-02 18:18:40"
"Advanced Portal Navigation","sn_ex_sp_portal_extensible_navigation","Application File","false","2024-12-02 18:18:42"
"Navigation menu item","sn_ex_sp_portal_extensible_navigation_item","Application File","false","2024-12-02 18:18:39"
"Quick Link","sn_ex_sp_quick_link","","false","2024-12-02 18:18:40"
"Quick Link Available for","sn_ex_sp_quick_link_user_criteria_mtom","","false","2024-12-02 18:18:42"
"Static Content","sn_ex_sp_static_content","","false","2024-12-02 18:18:42"
"Static Content Available For","sn_ex_sp_static_content_user_criteria_mtom","","false","2024-12-02 18:18:40"
"Static Content Not Available For","sn_ex_sp_static_content_user_criteria_no_mtom","","false","2024-12-02 18:18:42"
"Favorite (App Use)","sn_ex_sp_st_favorite","","false","2024-12-02 18:18:39"
"Task Configuration","sn_ex_sp_task_configuration","Application File","false","2024-12-02 18:18:43"
"Tab Configuration","sn_ex_sp_task_tab_configuration","Application File","false","2024-12-02 18:18:42"
"To-do Configuration Detail","sn_ex_sp_todo_config_detail","Application File","false","2024-12-02 18:18:39"
"Topic Metric","sn_ex_sp_topic_metric","","false","2024-12-02 18:18:42"
"FDIH dashboard tabs","sn_fdih_dashboards_tabs","","false","2024-12-02 18:13:56"
"Goal Assigned Entity Configuration","sn_gf_assigned_entity_config","Application File","false","2024-12-02 18:29:09"
"Core Goal","sn_gf_core_goal","","true","2024-12-02 18:29:07"
"Goal","sn_gf_goal","Core Goal","false","2024-12-02 18:29:09"
"Goal Relationship","sn_gf_goal_m2m_relationship","","false","2024-12-02 18:29:10"
"Target","sn_gf_goal_target","","true","2024-12-02 18:29:10"
"Target Progress","sn_gf_goal_target_progress","","false","2024-12-02 18:29:08"
"Strategic Priority","sn_gf_strategy","","true","2024-12-02 18:29:08"
"Unit","sn_gf_units","","false","2024-12-02 18:29:08"
"GAC Spreadsheet File","sn_g_app_creator_spreadsheet_file","","false","2024-12-02 17:56:56"
"ESC Portal Configuration","sn_hr_sp_esc_portal_config","Application File","false","2024-12-02 18:04:05"
"Pre-Chat Survey Configuration","sn_hr_sp_pre_chat_survey_config","Application File","false","2024-12-02 18:26:49"
"Relevant For You (App Use)","sn_hr_sp_st_relevant_for_you","","false","2024-12-02 18:18:38"
"To-dos Configuration","sn_hr_sp_todos_config","Application File","false","2024-12-02 18:04:04"
"To-dos Widget Mapping","sn_hr_sp_todos_widget_mapping","Application File","false","2024-12-02 18:04:04"
"To-do filter","sn_hr_sp_todo_filter","Application File","false","2024-12-02 18:04:05"
"To-do filter category","sn_hr_sp_todo_filter_category","Application File","false","2024-12-02 18:04:04"
"To-dos config filter condition","sn_hr_sp_todo_filter_condition","Application File","false","2024-12-02 18:04:04"
"To-do filter category mapping","sn_hr_sp_todo_filter_m2m_category","Application File","false","2024-12-02 18:04:05"
"To-do filter condition mapping","sn_hr_sp_todo_filter_m2m_condition","Application File","false","2024-12-02 18:04:04"
"To-do filters mapping","sn_hr_sp_todo_filter_m2m_filter","Application File","false","2024-12-02 18:04:03"
"Integration Data Mapping Definition","sn_ihub_data_mapping_definition","Application File","false","2024-12-02 18:01:53"
"Data import","sn_ihub_integration_instance","Application File","false","2024-12-02 18:01:53"
"Transform Definition Configuration","sn_ihub_transform_definition_whitelist","Application File","false","2024-12-02 18:01:53"
"Clone Log","sn_instance_clone_log","Log Entry","false","2024-12-02 18:28:48"
"Clone Log","sn_instance_clone_log0000","Log Entry","false","2024-12-02 18:28:51"
"Clone Log","sn_instance_clone_log0001","Log Entry","false","2024-12-02 18:28:51"
"Clone Log","sn_instance_clone_log0002","Log Entry","false","2024-12-02 18:28:51"
"Clone Log","sn_instance_clone_log0003","Log Entry","false","2024-12-02 18:28:51"
"Clone Log","sn_instance_clone_log0004","Log Entry","false","2024-12-02 18:28:52"
"Clone Log","sn_instance_clone_log0005","Log Entry","false","2024-12-02 18:28:52"
"Clone Log","sn_instance_clone_log0006","Log Entry","false","2024-12-02 18:28:52"
"Clone Log","sn_instance_clone_log0007","Log Entry","false","2024-12-02 18:28:52"
"Clone Request","sn_instance_clone_request","","false","2024-12-02 18:28:47"
"Important Action Card","sn_itam_recomm_action_card","","false","2024-12-02 18:04:40"
"Important Actions Dashboard","sn_itam_recomm_dashboard","","false","2024-12-02 18:04:40"
"Important Actions Dashboard Result","sn_itam_recomm_dashboard_result","","false","2024-12-02 18:04:39"
"Important Actions Setup","sn_itam_recomm_setup","","false","2024-12-02 18:04:39"
"Important Actions Setup Result","sn_itam_recomm_setup_result","","false","2024-12-02 18:04:39"
"Important Actions Workspace","sn_itam_recomm_workspace","","false","2024-12-02 18:04:39"
"Zero Touch Refresh Fulfillment Request","sn_itam_ztr_fulfillment_req","Task","false","2024-12-02 17:40:58"
"Knowledge Article","sn_km_mr_st_kb_knowledge","","false","2024-12-02 18:27:51"
"Context Related Record Definition","sn_m2m_context_related_record_defn","Application File","false","2024-12-02 18:28:09"
"Note Template for Table","sn_m2m_note_template_for_table","","false","2024-12-02 18:01:38"
"Static Media Section","sn_me_static_media_section","","false","2024-12-02 18:27:52"
"Topic (App Use)","sn_me_st_topic","","false","2024-12-02 18:27:53"
"MIF Instance","sn_mif_instance","","false","2024-12-02 18:15:41"
"MIF Sync Data","sn_mif_sync_data","","true","2024-12-02 18:15:42"
"Data Sync Status","sn_mif_sync_status","","false","2024-12-02 18:15:41"
"Registered Tables","sn_mif_table_registration","Application File","false","2024-12-02 18:15:41"
"Trust Configuration","sn_mif_trust_config","","false","2024-12-02 18:15:42"
"Conditional Rule","sn_nb_action_conditional_rule","Recommended Action Rule","false","2024-12-02 18:21:43"
"Rule","sn_nb_action_condition_based_rule","Recommended Action Rule","false","2024-12-02 18:21:40"
"Recommended Action Context","sn_nb_action_context","","false","2024-12-02 18:21:43"
"Decision Table Rule","sn_nb_action_decision_table_rule","Recommended Action Rule","false","2024-12-02 18:21:41"
"Recommended Action Execution","sn_nb_action_detail","","false","2024-12-02 18:21:40"
"Recommended Action Order","sn_nb_action_detail_order","","false","2024-12-02 18:21:40"
"Field recommendation","sn_nb_action_field_recommendation","Application File","false","2024-12-02 18:21:42"
"Field recommendation definition","sn_nb_action_field_recommendation_definition","Application File","false","2024-12-02 18:21:42"
"Field recommendation input","sn_nb_action_field_recommendation_input","Variables","false","2024-12-02 18:21:40"
"Resource generator type input","sn_nb_action_generator_type_input","Variables","false","2024-12-02 18:21:42"
"Recommended Action Input Generator","sn_nb_action_input_generator","Application File","false","2024-12-02 18:21:41"
"Recommendation","sn_nb_action_recommended_action","Application File","false","2024-12-02 18:21:41"
"Resource generator","sn_nb_action_resource_generator","Application File","false","2024-12-02 18:21:41"
"Resource generator type","sn_nb_action_resource_generator_type","Application File","false","2024-12-02 18:21:43"
"Recommended Action Rule","sn_nb_action_rule_base","Application File","true","2024-12-02 18:21:40"
"Context","sn_nb_action_rule_context","Application File","false","2024-12-02 18:21:42"
"Recommendation group","sn_nb_action_rule_context_group","Application File","false","2024-12-02 18:21:42"
"Recommendation grouping strategy","sn_nb_action_rule_context_group_strategy","Application File","false","2024-12-02 18:21:43"
"Search result recommended action mapping","sn_nb_action_search_result_ra_mapping","Application File","false","2024-12-02 18:21:41"
"Trend Definition","sn_nb_action_trend_definition","Application File","false","2024-12-02 18:21:43"
"Action Type Definition","sn_nb_action_type_definition","Application File","false","2024-12-02 18:21:42"
"Now Assist Guided Setup Status","sn_nowassist_gs_status","","false","2024-12-02 18:15:24"
"Now Assist Help","sn_nowassist_help","Application File","false","2024-12-02 18:15:24"
"Now Assist Skill Prompt Header","sn_nowassist_m2m_prompt_header","Application File","false","2024-12-02 18:15:25"
"Now Assist Plugin","sn_nowassist_plugin","Application File","false","2024-12-02 18:15:25"
"Now Assist Prompt Header","sn_nowassist_prompt_header","Application File","false","2024-12-02 18:15:23"
"Now Assist Settings","sn_nowassist_settings","Application File","false","2024-12-02 18:15:23"
"Now Assist settings variables","sn_nowassist_setting_vars","Variables","false","2024-12-02 18:15:25"
"Now Assist Skill Config","sn_nowassist_skill_config","Application File","false","2024-12-02 18:15:25"
"Now Assist Skill Config Applicability","sn_nowassist_skill_config_applicability","Application File","false","2024-12-02 18:15:23"
"Now Assist Skill Config Type","sn_nowassist_skill_config_type","Application File","false","2024-12-02 18:15:22"
"Now Assist Skill Variable","sn_nowassist_skill_config_var","Variables","false","2024-12-02 18:15:25"
"Now Assist Skill Config Var Set","sn_nowassist_skill_config_var_set","Application File","false","2024-12-02 18:15:23"
"Now Assist Skill Family","sn_nowassist_skill_family","Application File","false","2024-12-02 18:15:24"
"Now Assist Config Skill Mapping","sn_ns_config_m2m_skill","Application File","false","2024-12-02 18:15:24"
"Now Assist Skill Config UI","sn_ns_skill_config_ui","Application File","false","2024-12-02 18:15:23"
"Now Assist Skill Config Var Set UI","sn_ns_skill_config_var_set_ui","Application File","false","2024-12-02 18:15:24"
"Attachment Helper","sn_pdf_table_bldr_attachment_helper","","false","2025-01-23 04:40:14"
"Pdf Table Input","sn_pdf_table_bldr_pdf_table_input","","false","2025-01-23 04:40:14"
"Environment","sn_pipeline_environment","Application File","false","2025-01-23 04:40:16"
"Pipeline","sn_pipeline_pipeline","Application File","false","2025-01-23 04:40:17"
"Pipeline Environment Order","sn_pipeline_pipeline_environment_order","Application File","false","2025-01-23 04:40:17"
"Pipeline Instance","sn_pipeline_pipeline_instance","","false","2025-01-23 04:40:15"
"Pipeline Type","sn_pipeline_pipeline_type","Application File","false","2025-01-23 04:40:16"
"Request Authorization Key","sn_pipeline_request_authorization_key","","false","2025-01-23 04:40:17"
"Preferred Table","sn_preferred_table","","false","2024-12-02 18:14:00"
"Preferred Table Conext","sn_preferred_table_context","","false","2024-12-02 18:14:00"
"Preferred Table Context Mapping","sn_preferred_table_context_mapping","","false","2024-12-02 18:14:01"
"Publication","sn_publications_publication","","false","2024-12-02 18:09:47"
"Publication Recipients","sn_publications_publication_contact_m2m","","false","2024-12-02 17:52:43"
"Recipients","sn_publications_recipientslist_user_m2m","","false","2018-02-05 00:07:42"
"Recipients List","sn_publications_recipients_list","","false","2024-12-02 17:52:42"
"Recurrence","sn_publications_recurrence","","false","2024-12-02 17:52:42"
"Workflow Config","sn_publications_workflow_config","","false","2024-12-02 17:52:43"
"Related Record Context","sn_related_record_context","Application File","false","2024-12-02 18:28:09"
"Related Record Definition","sn_related_record_definition","Application File","false","2024-12-02 18:28:09"
"RTBI Classified Field","sn_rtbi_classified_field","Application File","false","2024-12-02 18:03:48"
"RTBI Configuration","sn_rtbi_configuration","Application File","false","2024-12-02 18:03:48"
"RTBI Primary Reference Link","sn_rtbi_primary_reference","Application File","false","2024-12-02 18:03:47"
"RTBI Report Template","sn_rtbi_report_template","Application File","false","2024-12-02 18:03:48"
"RTBI Template M2M Report Config","sn_rtbi_template_m2m_report_config","Application File","false","2024-12-02 18:03:48"
"Contributing Indicator PO Project","sn_sd_contributing_indicator_m2m_po_project","","false","2024-12-02 18:29:51"
"Secrets Management Journal","sn_sm_journal0000","","false","2024-12-02 18:39:52"
"Secrets Management Journal","sn_sm_journal0001","","false","2024-12-02 18:39:52"
"Secrets Management Journal","sn_sm_journal0002","","false","2024-12-02 18:39:53"
"Secrets Management Journal","sn_sm_journal0003","","false","2024-12-02 18:39:53"
"Secrets Management Journal","sn_sm_journal0004","","false","2024-12-02 18:39:53"
"Secrets Management Journal","sn_sm_journal0005","","false","2024-12-02 18:39:54"
"Secrets Management Journal","sn_sm_journal0006","","false","2024-12-02 18:39:54"
"Resources","sn_sns_resources","","false","2025-01-23 05:27:33"
"Configuration Category","sn_sow_cfg_cat","Application File","false","2024-12-02 18:21:44"
"Configuration Group","sn_sow_cfg_grp","Application File","false","2024-12-02 18:21:44"
"Configuration Setting","sn_sow_cfg_stg","Application File","false","2024-12-02 18:21:44"
"Record Type Selector","sn_sow_interceptor_record_type_selector","Application File","false","2024-12-02 18:21:44"
"Generative usage details aggregate","sn_sub_man_gen_ai_usage_details_aggregate","","false","2024-12-02 18:15:48"
"Account level entitlements","sn_sub_man_st_account_level_entitlement","","false","2024-12-02 18:15:49"
"Generative AI Metadata","sn_sub_man_st_gen_ai_metadata","","false","2024-12-02 18:15:48"
"SM instance used assists count","sn_sub_man_st_instance_used_assist_count","","false","2024-12-02 18:15:48"
"SM aggregates of now assists usage","sn_sub_man_st_now_assists_aggregate","","false","2024-12-02 18:15:48"
"Now Assist Creator Instances","sn_sub_man_st_now_assist_creator_instances","","false","2024-12-02 18:15:49"
"Subscribed Groups","sn_sub_man_st_subscribed_groups","","false","2024-12-02 18:15:49"
"Subscription Insights","sn_sub_man_st_subscription_insights","","false","2024-12-02 18:15:48"
"Subscription license detail metric","sn_sub_man_st_subscription_license_detail_metric","","false","2024-12-02 18:15:49"
"Unallocated Group Recommendations","sn_sub_man_st_unallocated_group_recommendation","","false","2024-12-02 18:15:48"
"Unconfirmed user groups","sn_sub_man_st_unconfirmed_user_group","","false","2024-12-02 18:15:48"
"Attachment Helper","sn_table_bldr_wzd_attachment_helper","","false","2025-01-23 04:40:15"
"Table Builder Positioning Table","sn_table_builder_positioning_table","","false","2024-12-02 18:14:06"
"Response Template Channel","sn_templated_snip_channel","Application File","false","2024-12-02 18:01:38"
"Response Template","sn_templated_snip_note_template","Application File","false","2024-12-02 18:01:38"
"Collection","sn_udc_collection","","false","2025-01-23 04:40:12"
"Collection Item","sn_udc_collection_item","","false","2025-01-23 04:40:11"
"Developer History","sn_udc_developer_history","","false","2024-12-02 18:14:05"
"Developer Session Watch","sn_udc_developer_session_watch","","false","2025-01-23 04:40:13"
"File Taxonomy Builder","sn_udc_file_taxonomy_builder","Application File","false","2024-12-02 18:14:05"
"File Taxonomy Builder Config","sn_udc_file_taxonomy_builder_config","Application File","false","2024-12-02 18:14:06"
"File Taxonomy Category","sn_udc_file_taxonomy_category","Application File","false","2024-12-02 18:14:05"
"Taxonomy Exclusion","sn_udc_file_taxonomy_exclusion","Application File","false","2024-12-02 18:14:05"
"File Taxonomy Type","sn_udc_file_taxonomy_type","Application File","false","2024-12-02 18:14:05"
"Taxonomy Type Category Map","sn_udc_file_taxonomy_type_category_m2m","Application File","false","2024-12-02 18:14:05"
"On-call roster member update","sn_uib_on_call_roster_member_update","","false","2024-12-02 18:21:44"
"Props Config","sn_ui_builder_props_config","Application File","false","2024-12-02 18:21:04"
"Usage Experience Analytics Menu Category Mapping","sn_uxa_menu_category_mapping","","false","2024-12-02 18:29:03"
"Best practice configurations","sn_vsc_best_practice_configurations","","false","2024-12-02 18:19:20"
"Goals","sn_vsc_best_practice_goals","","false","2024-12-02 18:19:20"
"Changed Hardening Settings","sn_vsc_changed_hardening_settings","","false","2024-12-02 18:19:19"
"Changed Scan Findings","sn_vsc_changed_scan_findings","","false","2024-12-02 18:19:18"
"Check Security Area","sn_vsc_check_security_area","","false","2024-12-02 18:19:17"
"Elevation Event","sn_vsc_elevation_event","SC Event","false","2024-12-02 18:19:20"
"SC Event","sn_vsc_event","","true","2024-12-02 18:19:17"
"Export Event","sn_vsc_export_event","SC Event","false","2024-12-02 18:19:19"
"Export Setting","sn_vsc_export_setting","","false","2024-12-02 18:19:18"
"Hardening setting compliance status lookup","sn_vsc_harc_compliance_status_lookup","","false","2024-12-02 18:19:17"
"Hardening Compliance Scores","sn_vsc_hardening_compliance_scores","","false","2024-12-02 18:19:20"
"Impersonation Event","sn_vsc_impersonation_event","SC Event","false","2024-12-02 18:19:20"
"Instance Hardening Settings","sn_vsc_instance_hardening_settings","","false","2024-12-02 18:19:19"
"Login Event","sn_vsc_login_event","SC Event","false","2024-12-02 18:19:19"
"Scan Comparisons","sn_vsc_scan_comparisons","","false","2024-12-02 18:19:19"
"Scan Summary","sn_vsc_scan_summary","","false","2024-12-02 18:19:20"
"Security Check Categories","sn_vsc_security_check_categories","","false","2024-12-02 18:19:19"
"Security Check Configurations","sn_vsc_security_check_configurations","","false","2024-12-02 18:19:20"
"Security Check Configuration Groups","sn_vsc_security_configuration_groups","","false","2024-12-02 18:19:18"
"Security and privacy capabilities","sn_vsc_security_privacy_capabilities","","false","2024-12-02 18:19:17"
"Updated Hardening Settings","sn_vsc_updated_settings","","false","2024-12-02 18:19:18"
"User Comparisons","sn_vsc_user_comparisons","","false","2024-12-02 18:19:18"
"App Configuration","sn_wn_app_config","","false","2024-12-02 18:14:57"
"App Configuration Content","sn_wn_app_config_content_m2m","","false","2024-12-02 18:14:57"
"Content","sn_wn_content","","false","2024-12-02 18:14:58"
"Content Media","sn_wn_content_media_m2m","","false","2024-12-02 18:14:58"
"Media","sn_wn_media","","false","2024-12-02 18:14:58"
"User App Activity","sn_wn_user_app_activity","","false","2024-12-02 18:14:57"
"User Content Activity","sn_wn_user_content_activity","","false","2024-12-02 18:14:57"
"Service Portfolio","spm_service_portfolio","","false","2024-12-02 17:48:02"
"Taxonomy Layer Definition","spm_taxonomy_layer_definition","","false","2024-12-02 17:48:02"
"Taxonomy Node","spm_taxonomy_node","","false","2024-12-02 17:47:59"
"Service Portal Agent Chat Configuration","sp_agent_chat_config","Application File","false","2024-12-02 18:24:22"
"AI Search Results Action Configuration","sp_ai_search_results_action_config","Application File","false","2024-12-02 17:49:44"
"Widget Angular Provider","sp_angular_provider","Application File","false","2024-12-02 17:49:22"
"Carousel Slide","sp_carousel_slide","Application File","false","2024-12-02 17:49:25"
"Column","sp_column","Application File","false","2024-12-02 17:49:26"
"Container","sp_container","Application File","false","2024-12-02 17:49:24"
"Style Sheet","sp_css","Application File","false","2024-12-02 17:49:27"
"CSS Include","sp_css_include","Application File","false","2024-12-02 17:49:23"
"Widget Dependency","sp_dependency","Application File","false","2024-12-02 17:49:20"
"Service Portal Documentation","sp_documentation","Application File","false","2024-12-02 17:49:21"
"Portal Favorite","sp_favorite","","false","2024-12-02 17:49:48"
"Filtered Message","sp_filtered_message","Application File","false","2024-12-02 17:49:20"
"Header | Footer","sp_header_footer","Widget","false","2024-12-02 17:49:24"
"Instance","sp_instance","Application File","true","2024-12-02 17:49:21"
"Instance with Search","sp_instance_ais","Instance","false","2024-12-02 17:49:21"
"Instance of Carousel","sp_instance_carousel","Instance","false","2024-12-02 17:49:28"
"Instance with Link","sp_instance_link","Instance","false","2024-12-02 17:49:22"
"Instance with Menu","sp_instance_menu","Instance","false","2024-12-02 17:49:22"
"Instance with Table","sp_instance_table","Instance","true","2024-12-02 17:49:21"
"Instance of Simple List","sp_instance_vlist","Instance with Table","false","2024-12-02 17:49:21"
"JS Include","sp_js_include","Application File","false","2024-12-02 17:49:19"
"Service Portal Log Entry","sp_log","","false","2024-12-02 17:49:25"
"Meta Tag","sp_metatag","Application File","false","2024-12-02 17:49:22"
"Content variable","sp_metatag_variable","Application File","false","2024-12-02 17:49:23"
"Angular ng-template","sp_ng_template","Application File","false","2024-12-02 17:49:27"
"Page","sp_page","Application File","false","2024-12-02 17:49:24"
"Page Route Map","sp_page_route_map","Application File","false","2024-12-02 17:49:20"
"Dynamic page variables","sp_page_title_variable","Application File","false","2024-12-02 17:49:27"
"Service Portal","sp_portal","Application File","false","2024-12-02 17:49:26"
"Service Portal Analyzer Entry","sp_portal_analyzer","","false","2024-12-02 17:49:27"
"Menu Item","sp_rectangle_menu_item","Application File","false","2024-12-02 17:49:20"
"Widget Clone","sp_rel_widget_clone","Application File","false","2024-12-02 17:49:28"
"Row","sp_row","Application File","false","2024-12-02 17:49:24"
"Facet","sp_search_facet","Application File","false","2024-12-02 17:49:20"
"Mapped Facet Filter","sp_search_facet_filter","Application File","false","2024-12-02 17:49:27"
"Search Group","sp_search_group","Application File","false","2024-12-02 17:49:24"
"Search Source","sp_search_source","Application File","false","2024-12-02 17:49:26"
"Theme","sp_theme","Application File","false","2024-12-02 17:49:20"
"Service Portal UI Formatter","sp_ui_formatter","Application File","false","2024-12-02 17:49:22"
"List Action","sp_vlist_action","Application File","false","2024-12-02 17:49:25"
"Widget","sp_widget","Application File","true","2024-12-02 17:49:22"
"Activity Pattern","ssa_activity_pattern","Application File","false","2024-12-02 18:24:21"
"Deflection Configuration","ssa_deflection_configuration","Application File","false","2024-12-02 18:24:20"
"Deflection Metric","ssa_deflection_metric","","false","2024-12-02 18:24:20"
"Deflection Metric Activity","ssa_deflection_metric_activity","","false","2024-12-02 18:24:20"
"Deflection Pattern","ssa_deflection_pattern","Application File","false","2024-12-02 18:24:20"
"Element Base","ssa_element_base","Application File","true","2024-12-02 18:24:19"
"Pattern Element","ssa_pattern_element","Element Base","false","2024-12-02 18:24:19"
"Pattern Element Group","ssa_pattern_element_group","Element Base","false","2024-12-02 18:24:21"
"Pattern Element Mapping","ssa_pattern_m2m_element","Application File","false","2024-12-02 18:24:20"
"SSH Credentials","ssh_credentials","Credentials","false","2024-12-02 17:46:38"
"SSH Private Key Credentials","ssh_private_key_credentials","Credentials","false","2024-12-02 17:46:28"
"Stage Set","stage_set","","false","2024-12-02 17:40:32"
"Stage Set Entry","stage_set_entry","","false","2024-12-02 17:40:35"
"Stage Set for Table","stage_set_table","","false","2024-12-02 17:40:32"
"Stage State","stage_state","","false","2024-12-02 17:28:13"
"Stale CI Remediation","stale_ci_remediation","Task","false","2024-12-02 17:33:20"
"CI Actions","statemgmt_ci_actions","","false","2024-12-02 17:35:35"
"CMDB CI Actions","statemgmt_cmdb_actions","","false","2024-12-02 17:36:37"
"Compatible CI Actions","statemgmt_compat_actions","","false","2024-12-02 17:32:18"
"Not Allowed CI Actions","statemgmt_not_allow_actions","","false","2024-12-02 17:32:18"
"Not Allowed Operational Transitions","statemgmt_not_allow_ops","","false","2024-12-02 17:36:55"
"Internal Operational State","statemgmt_ops_state","","false","2024-12-02 17:34:06"
"Operational State Priority","statemgmt_ops_state_pri","","false","2024-12-02 17:32:24"
"CI State Registered Users","statemgmt_register_users","","false","2024-12-02 17:33:44"
"Renew Lease Task","statemgmt_renew_lease_task","Task","false","2024-12-02 17:36:21"
"State Binding","state_binding","","false","2024-12-02 17:41:45"
"Standard Change Template Version","std_change_producer_version","","false","2024-12-02 17:52:57"
"Standard Change Properties","std_change_properties","Application File","false","2024-12-02 17:52:57"
"Standard Change Proposal","std_change_proposal","Task","false","2024-12-02 18:09:47"
"Change Task Template","std_change_proposal_task","","false","2024-12-02 17:52:57"
"Standard Change Template","std_change_record_producer","Record Producer","false","2024-12-02 17:52:57"
"Standard Change Template Value","std_change_template","Template","false","2024-12-02 17:52:57"
